YEAR,AIRPORT_NAME,IATA_CODE,ICAO_CODE,TRAFFIC
"2000","rotterdam","RTM","EHRD","21316"
"2000","rovaniemi","RVN","EFRO","510"
"2000","saanen","\N","LSGK",""
"2000"," grand","YGL","CYGL",""
"2000","saint-nazaire-montoir","SNR","LFRZ","16714"
"2000","salamanca","SLM","LESA",""
"2000","salzburg","SZG","LOWS",""
"2000","samedan","SMV","LSZS",""
"2000","san sebastian","EAS","LESO",""
"2000","santa maria","SMA","LPAZ","3804"
"2000","santiago","SCQ","LEST",""
"2000","santorini","JTR","LGSR",""
"2000","satu mare","SUJ","LRSM","7431"
"2000","savonlinna","SVL","EFSA",""
"2000","scatsta","SCS","EGPM","24"
"2000","sevilla","SVQ","LEZL","2039"
"2000","shannon","SNN","EINN",""
"2000","sheffield city","\N","EGSY",""
"2000","shoreham","ESH","EGKA",""
"2000","sibiu","SBZ","LRSB",""
"2000","siegerland","\N","EDGS",""
"2000","siirt","\N","LTCL",""
"2000","sinop","SIC","LTCM","126"
"2000","sion","RZE","EPRZ",""
"2000","skiros","SKU","LGSY",""
"2000","skopje","SKP","LWSK",""
"2000","sodankyla","SOT","EFSO",""
"2000","sofia","SOF","LBSF",""
"2000","southampton","SOU","EGHI",""
"2000","southend","SEN","EGMC","3178"
"2000","st. peter-ording","PSH","EDXO","14601"
"2000","stornoway","SYY","EGPO","10007"
"2000","strasbourg airport","SXB","LFST",""
"2000","straubing","RBM","EDMS",""
"2000","stuttgart","STR","EDDS","870"
"2000","sumburgh","LSI","EGPB","20"
"2000","svea","\N","ENSA",""
"2000","swansea","SWS","EGFH",""
"2000","sylt","GWT","EDXW",""
"2000","tampere-pirkkala","TMP","EFTP",""
"2000","tenerife norte","TFN","GCXO",""
"2000","thisted","TED","EKTS","7"
"2000","tiree","TRE","EGPU",""
"2000","tivat","TIV","LYTV","28654"
"2000","tokat","\N","LTAW","25727"
"2000","trabzon","TZX","LTCG",""
"2000","turku","TKU","EFTU","459"
"2000","unst","\N","ETNW","2"
"2000","usak","LUN","FLLS","3782"
"2000","utti","QVY","EFUT",""
"2000","vaasa","VAA","EFVA",""
"2000","valencia","VLC","LEVC","698"
"2000","valladolid","VLL","LEVD",""
"2000","varkaus","VRK","EFVR",""
"2000","varna","VAR","LBWN","40445"
"2000","vigo","VGO","LEVX",""
"2000","vila real","VRL","LPVR","137"
"2000","visby","VBY","ESSV","3556"
"2000","viseu","\N","LPVZ",""
"2000","vitoria","VIT","LEVT",""
"2000","waddington","WTN","EGXW",""
"2000","wangerooge","AGE","EDWG",""
"2000","wick","LGW","EGKK",""
"2000","worms","\N","EDFV",""
"2000","zafer","KZR","LTBZ",""
"2000","zaragoza","ZAZ","LEZG","268605"
"2001","aalborg","AAL","EKYT","1353"
"2001","aarhus","AAR","EKAH",""
"2001","adana","ADA","LTAF","5851"
"2001","agen-la garenne","AGF","LFBA","177503"
"2001","agri","AGQ","LGAG",""
"2001","alderney","ACI","EGJA",""
"2001","alicante","ALC","LEAL",""
"2001","alta","ALF","ENAT",""
"2001","antalya","AYT","LTAI",""
"2001","aosta","AOT","LIMW",""
"2001","arad","MFQ","DRRM","118"
"2001","araxos","GPA","LGRX",""
"2001","asturias","OVD","LEAS",""
"2001","astypalaia","JTY","LGPL","767"
"2001","augsburg","AGB","EDMA",""
"2001","aurillac","AUR","LFLW",""
"2001","avignon-caumont","AVN","LFMV",""
"2001","badajoz","BJZ","LEBZ",""
"2001","bardufoss","BDU","ENDU","129654"
"2001","barra","\N","SBBW",""
"2001","barth","BBH","EDBH",""
"2001","basel","BSL","LFSB",""
"2001","bastia-poretta","BIA","LFKB","80467"
"2001","batman","BAL","LTCJ","534"
"2001","bayreuth","BYU","EDQD",""
"2001","beja","\N","LPBJ","4098"
"2001","bembridge","BBP","EGHJ",""
"2001","benbecula","BEB","EGPL",""
"2001","berlin-tegel","TXL","EDDT",""
"2001","biggin hill","BQH","EGKB","941"
"2001","bilbao","BIO","LEBB",""
"2001","billund","BLL","EKBI","14245"
"2001","birmingham","BHX","EGBB",""
"2001","blackbushe","BBS","EGLK",""
"2001","blackpool","BLK","EGNH",""
"2001","bolzano","BZO","LIPB",""
"2001","borkum","BMK","EDWR","15404"
"2001","bournemouth","BOH","EGHH","131"
"2001","bremen","BRE","EDDW",""
"2001","bremerhaven","BRV","EDWB",""
"2001","bristol","BRS","EGGD",""
"2001","bristol filton","FZO","EGTG","176"
"2001","brize norton","BZZ","EGVN",""
"2001","brussels","BRU","EBBR","110"
"2001","buochs","BXO","LSZC","71891"
"2001","burgas","BOJ","LBBG",""
"2001","caen-carpiquet","CFR","LFRK",""
"2001","calvi-sainte-catherine","CLY","LFKC","1125"
"2001","cambridge","YCB","CYCB",""
"2001","campbeltown","CAL","EGEC","85"
"2001","cannes-mandelieu","CEQ","LFMD",""
"2001","cardiff","CWL","EGFF",""
"2001","carlisle","CAX","EGNC","705"
"2001","cascais","\N","LPCS",""
"2001","cherbourg-maupertus","CER","LFRC",""
"2001","chichester/goodwood","\N","EGHR",""
"2001","comiso","CIY","LICB",""
"2001","cork","ORK","EICK","10"
"2001","corvo","CVU","LPCR","17595"
"2001","courchevel","CVF","LFLJ",""
"2001","coventry","CVT","EGBE",""
"2001","craiova","CRA","LRCV","785"
"2001","cranfield","\N","EGTC",""
"2001","debrecen","DEB","LHDC",""
"2001","diyarbakir","DIY","LTCC",""
"2001","dole-tavaux","DLE","LFGJ",""
"2001","donaueschingen-villingen","ZQL","EDTD",""
"2001","doncaster sheffield","DSA","EGCN",""
"2001","dortmund","DTM","EDLW",""
"2001","dresden","DRS","EDDC",""
"2001","dublin","DUB","EIDW",""
"2001","dundee","DND","EGPN",""
"2001","durham tees valley","MME","EGNV",""
"2001","dzaoudzi","DZA","FMCZ","420"
"2001","east midlands","EMA","EGNX",""
"2001","edinburgh","EDI","EGPH","13204"
"2001","eindhoven","EIN","EHEH",""
"2001","emden","EME","EDWE",""
"2001","enontekio","ENF","EFET",""
"2001","erzincan","ERC","LTCD",""
"2001","erzurum","ERZ","LTCE",""
"2001","esbjerg","EBJ","EKEB",""
"2001","exeter","EXT","EGTE",""
"2001","farnborough","FAB","EGLF","84"
"2001","faro","ZFA","CZFA",""
"2001","flores","FLW","LPFL",""
"2001","frankfurt-egelsbach","QEF","EDFE",""
"2001","frankfurt-hahn","HHN","EDFH",""
"2001","friedrichshafen","FDH","EDNY",""
"2001","fuerteventura","FUE","GCFV",""
"2001","galway","GWY","EICM",""
"2001","gaziantep","GZT","LTAJ",""
"2001","geneva","GVA","LSGG","83"
"2001","girona","GRO","LEGE",""
"2001","glasgow","GLA","EGPF","3944"
"2001","gloucestershire","GLO","EGBJ","10753"
"2001","graciosa","GRW","LPGR",""
"2001","gran canaria","LPA","GCLP",""
"2001","graz","\N","LIRM","105"
"2001","grenchen","\N","LSZG","10683"
"2001","guernsey","GCI","EGJB",""
"2001","halli","KEV","EFHA",""
"2001","halmstad","HAD","ESMT",""
"2001","hamburg","HAM","EDDH",""
"2001","hamburg-finkenwerder","XFW","EDHI",""
"2001","hammerfest","HFT","ENHF",""
"2001","","GKA","AYGA",""
"2001","hanko","\N","EFHN",""
"2001","hannover","HAJ","EDDV",""
"2001","harle","CRL","EBCI",""
"2001","hasvik","HAA","ENHK",""
"2001","hatay","HTY","LTDA",""
"2001","haverfordwest","\N","EGFE",""
"2001","hawarden","CEG","EGNR",""
"2001","heringsdorf","HDF","EDAH",""
"2001","hernesaari","HEN","EFHE",""
"2001","hierro","VDE","GCHI",""
"2001","hof-plauen","HOQ","EDQM",""
"2001","horta","HOR","LPHR",""
"2001","humberside","HUY","EGNJ","1456"
"2001","ibiza","IBZ","LEIB","19058"
"2001","immola","\N","EFIM",""
"2001","innsbruck","INN","LOWI","8647"
"2001","inverness","INV","EGPE",""
"2001","ireland west","NOC","EIKN",""
"2001","islay","ILY","EGPI",""
"2001","isle of man","IOM","EGNS","732"
"2001","ivalo","IVL","EFIV","31"
"2001","jan mayen","ZXB","ENJA",""
"2001","jerez","XRY","LEJR","2966"
"2001","jersey","JER","EGJJ","1570"
"2001","joensuu","JOE","EFJO","37"
"2001","juist","JUI","EDWJ",""
"2001","jyvaskyla","JYV","EFJY","1125"
"2001","kajaani","KAJ","EFKI","30"
"2001","kalamata","KLX","LGKL",""
"2001","kalmar","KLR","ESMQ","833"
"2001","kalymnos","JKL","LGKY",""
"2001","kapadokya","NAV","LTAZ",""
"2001","karlovy vary","KLV","LKKV",""
"2001","karlstad","KSD","ESOK","1946"
"2001","karpathos","AOK","LGKP",""
"2001","karup","KRP","EKKA","296"
"2001","kassel-calden","KSF","EDVK",""
"2001","kastamonu","KFS","LTAL",""
"2001","kastelorizo","KZS","LGKJ",""
"2001","kauhava","KAU","EFKA",""
"2001","kautokeino","\N","ENKA",""
"2001","kayseri","ASR","LTAU",""
"2001","keflavik","KEF","BIKF",""
"2001","kemi-tornio","KEM","EFKE","5"
"2001","kerry","KIR","EIKY",""
"2001","kiel-holtenau","KEL","EDHK",""
"2001","kirkwall","KOI","EGPA",""
"2001","kiruna","KRN","ESNQ","71"
"2001","kjeller","\N","ENKJ",""
"2001","klagenfurt","KLU","LOWK","3188"
"2001","koblenz-winningen","ZNV","EDRK",""
"2001","kokkola-pietarsaari","KOK","EFKK","28"
"2001","konya","KYA","LTAN",""
"2001","kuopio","KUO","EFKU","62"
"2001","kuusamo","KAO","EFKS","24"
"2001","la palma","SPC","GCLA","2352"
"2001","laage","RLG","ETNL",""
"2001","lajes","TER","LPLA",""
"2001","lamezia terme","SUF","LICA",""
"2001","lampedusa","LMP","LICD",""
"2001","landshut","\N","EDML",""
"2001","langeoog","LGO","EDWL",""
"2001","lannion","LAI","LFRO",""
"2001","lanzarote","ACE","GCRR","20233"
"2001","lappeenranta","LPP","EFLP","25"
"2001","le castellet","CTT","LFMQ",""
"2001","le mans-arnage","LME","LFRM",""
"2001","le puy-loudes","LPY","LFHP",""
"2001","leeds bradford","LBA","EGNM","2631"
"2001","leknes","LKN","ENLK",""
"2001","lennart meri tallinn","TLL","EETN","18230"
"2001","leon","LBV","FOOL","7"
"2001","leros","LRS","LGLE",""
"2001","les eplatures","\N","LSGC",""
"2001","lille-lesquin","LIL","LFQQ","2380"
"2001","linz","LNZ","LOWL","10998"
"2001","lisboa","NOV","FNHU","1444"
"2001","liverpool","LPL","EGGP","2259"
"2001","locarno","ZJI","LSZL",""
"2001","london gatwick","LGW","EGKK","125547"
"2001","london heathrow","LHR","EGLL","353076"
"2001","london luton","LTN","EGGW","7511"
"2001","london stansted","STN","EGSS","41880"
"2001","lugano","LUG","LSZA","393"
"2001","luxembourg","LUX","ELLX","50518"
"2001","lydd","LYX","EGMD",""
"2001","lyneham","LYE","EGDL",""
"2001","lyon-bron","LYN","LFLY",""
"2001","madeira","FNC","LPMA",""
"2001","malatya","MLX","LTAO",""
"2001","manchester","MAN","EGCC","73221"
"2001","manchester woodford","\N","EGCD",""
"2001","mandal","MDL","VYMD",""
"2001","mardin","MQM","LTCR",""
"2001","mariehamn","MHQ","EFMA","980"
"2001","mehamn","MEH","ENMH",""
"2001","melilla","MLN","GEML","3"
"2001","memmingen","FMM","EDJA",""
"2001","menorca","MAH","LEMH","10871"
"2001","mikkeli","MIK","EFMI",""
"2001","mikonos","JMK","LGMK",""
"2001","mildenhall","MHZ","EGUN",""
"2001","milos","MLO","LGML",""
"2001","mus","YQA","CYQA",""
"2001","namsos","OSY","ENNM",""
"2001","nantes atlantique","NTE","LFRS","9674"
"2001","naxos","JNX","LGNX",""
"2001","newcastle","NCL","EGNT","5351"
"2001","newquay","NQY","EGHQ",""
"2001","norden-norddeich","NOE","EDWS",""
"2001","norderney","NRD","EDWY",""
"2001","northolt","NHT","EGWU",""
"2001","norwich","NWI","EGSH","2682"
"2001","oberpfaffenhofen","OBF","EDMO",""
"2001","oradea","OMR","LROD",""
"2001","orland","ORL","KORL",""
"2001","ouessant","\N","LFEC",""
"2001","oulu","OUL","EFOU","1659"
"2001","palma de mallorca","PMI","LEPA","86760"
"2001","pamplona","PNA","LEPP","272"
"2001","pantelleria","PNL","LICG",""
"2001","pardubice","PED","LKPD",""
"2001","paris-orly","ORY","LFPO","47101"
"2001","parma","PMF","LIMP","882"
"2001","paros","PAS","LGPA",""
"2001","penzance","PZE","EGHK",""
"2001","pescara","PSR","LIBP",""
"2001","pico","PIX","LPPI",""
"2001","plymouth","PLH","EGHD",""
"2001","podgorica","TGD","LYPG",""
"2001","poitiers-biard","PIS","LFBI",""
"2001","pori","POR","EFPO","1082"
"2001","porto","PBN","FNPA","523"
"2001","porto santo","PXO","LPPS","35"
"2001","prestwick","PIK","EGPK","1996"
"2001","pula","APL","FQNP",""
"2001","rakkestad","\N","ENRK",""
"2001","redhill","KRH","EGKR",""
"2001","reggio calabria","REG","LICR",""
"2001","reus","REU","LERS","3952"
"2001","riga","LUQ","SAOU","18910"
"2001","ronneby","RNB","ESDF","1457"
"2001","rost","RLG","ETNL",""
"2001","rotterdam","RTM","EHRD","18962"
"2001","rovaniemi","RVN","EFRO","519"
"2001","saanen","\N","LSGK",""
"2001"," grand","YGL","CYGL",""
"2001","saint-nazaire-montoir","SNR","LFRZ","16002"
"2001","salamanca","SLM","LESA",""
"2001","salzburg","SZG","LOWS",""
"2001","samedan","SMV","LSZS",""
"2001","san sebastian","EAS","LESO","8617"
"2001","santa maria","SMA","LPAZ","2813"
"2001","santiago","SCQ","LEST",""
"2001","santorini","JTR","LGSR",""
"2001","satu mare","SUJ","LRSM",""
"2001","savonlinna","SVL","EFSA",""
"2001","scatsta","SCS","EGPM","50"
"2001","sevilla","SVQ","LEZL",""
"2001","shannon","SNN","EINN",""
"2001","sheffield city","\N","EGSY",""
"2001","shoreham","ESH","EGKA",""
"2001","sibiu","SBZ","LRSB",""
"2001","siegerland","\N","EDGS",""
"2001","siirt","\N","LTCL",""
"2001","sinop","SIC","LTCM","104"
"2001","sion","RZE","EPRZ",""
"2001","skiros","SKU","LGSY",""
"2001","skopje","SKP","LWSK",""
"2001","sodankyla","SOT","EFSO",""
"2001","sofia","SOF","LBSF",""
"2001","southampton","SOU","EGHI",""
"2001","southend","SEN","EGMC","3272"
"2001","st. peter-ording","PSH","EDXO","14264"
"2001","stornoway","SYY","EGPO","11112"
"2001","strasbourg airport","SXB","LFST",""
"2001","straubing","RBM","EDMS",""
"2001","stuttgart","STR","EDDS",""
"2001","sumburgh","LSI","EGPB","18"
"2001","svea","\N","ENSA",""
"2001","swansea","SWS","EGFH",""
"2001","sylt","GWT","EDXW",""
"2001","tampere-pirkkala","TMP","EFTP",""
"2001","tenerife norte","TFN","GCXO",""
"2001","thisted","TED","EKTS",""
"2001","tiree","TRE","EGPU",""
"2001","tivat","TIV","LYTV","28262"
"2001","tokat","\N","LTAW","29929"
"2001","trabzon","TZX","LTCG",""
"2001","turku","TKU","EFTU","460"
"2001","unst","\N","ETNW","15"
"2001","usak","LUN","FLLS","3636"
"2001","utti","QVY","EFUT",""
"2001","vaasa","VAA","EFVA",""
"2001","valencia","VLC","LEVC","835"
"2001","valladolid","VLL","LEVD",""
"2001","varkaus","VRK","EFVR",""
"2001","varna","VAR","LBWN","38347"
"2001","vigo","VGO","LEVX",""
"2001","vila real","VRL","LPVR","117"
"2001","visby","VBY","ESSV","3635"
"2001","viseu","\N","LPVZ",""
"2001","vitoria","VIT","LEVT",""
"2001","waddington","WTN","EGXW",""
"2001","wangerooge","AGE","EDWG",""
"2001","wick","LGW","EGKK",""
"2001","worms","\N","EDFV",""
"2001","zafer","KZR","LTBZ",""
"2001","zaragoza","ZAZ","LEZG","255099"
"2002","aalborg","AAL","EKYT","1150"
"2002","aarhus","AAR","EKAH",""
"2002","adana","ADA","LTAF","6061"
"2002","agen-la garenne","AGF","LFBA","184091"
"2002","agri","AGQ","LGAG","49"
"2002","alderney","ACI","EGJA",""
"2002","alicante","ALC","LEAL",""
"2002","alta","ALF","ENAT",""
"2002","antalya","AYT","LTAI","147"
"2002","aosta","AOT","LIMW",""
"2002","arad","MFQ","DRRM",""
"2002","araxos","GPA","LGRX",""
"2002","asturias","OVD","LEAS",""
"2002","astypalaia","JTY","LGPL","864"
"2002","augsburg","AGB","EDMA",""
"2002","aurillac","AUR","LFLW",""
"2002","avignon-caumont","AVN","LFMV",""
"2002","badajoz","BJZ","LEBZ",""
"2002","bardufoss","BDU","ENDU","137646"
"2002","barra","\N","SBBW","1942"
"2002","barth","BBH","EDBH",""
"2002","basel","BSL","LFSB",""
"2002","bastia-poretta","BIA","LFKB","75585"
"2002","batman","BAL","LTCJ","825"
"2002","bayreuth","BYU","EDQD",""
"2002","beja","\N","LPBJ","7107"
"2002","bembridge","BBP","EGHJ",""
"2002","benbecula","BEB","EGPL",""
"2002","berlin-tegel","TXL","EDDT","0"
"2002","biggin hill","BQH","EGKB","1116"
"2002","bilbao","BIO","LEBB",""
"2002","billund","BLL","EKBI","13361"
"2002","birmingham","BHX","EGBB",""
"2002","blackbushe","BBS","EGLK",""
"2002","blackpool","BLK","EGNH",""
"2002","bolzano","BZO","LIPB","36258"
"2002","borkum","BMK","EDWR","15374"
"2002","bournemouth","BOH","EGHH","126"
"2002","bremen","BRE","EDDW",""
"2002","bremerhaven","BRV","EDWB","0"
"2002","bristol","BRS","EGGD","692"
"2002","bristol filton","FZO","EGTG","412"
"2002","brize norton","BZZ","EGVN","4"
"2002","brussels","BRU","EBBR","264"
"2002","buochs","BXO","LSZC","71461"
"2002","burgas","BOJ","LBBG","22"
"2002","caen-carpiquet","CFR","LFRK",""
"2002","calvi-sainte-catherine","CLY","LFKC","1115"
"2002","cambridge","YCB","CYCB","1319"
"2002","campbeltown","CAL","EGEC","72"
"2002","cannes-mandelieu","CEQ","LFMD",""
"2002","cardiff","CWL","EGFF","1550"
"2002","carlisle","CAX","EGNC","541"
"2002","cascais","\N","LPCS",""
"2002","cherbourg-maupertus","CER","LFRC",""
"2002","chichester/goodwood","\N","EGHR",""
"2002","comiso","CIY","LICB",""
"2002","cork","ORK","EICK",""
"2002","corvo","CVU","LPCR","17868"
"2002","courchevel","CVF","LFLJ",""
"2002","coventry","CVT","EGBE",""
"2002","craiova","CRA","LRCV","1018"
"2002","cranfield","\N","EGTC",""
"2002","debrecen","DEB","LHDC","855"
"2002","diyarbakir","DIY","LTCC","3629"
"2002","dole-tavaux","DLE","LFGJ",""
"2002","donaueschingen-villingen","ZQL","EDTD",""
"2002","doncaster sheffield","DSA","EGCN",""
"2002","dortmund","DTM","EDLW",""
"2002","dresden","DRS","EDDC",""
"2002","dublin","DUB","EIDW","0"
"2002","dundee","DND","EGPN","0"
"2002","durham tees valley","MME","EGNV",""
"2002","dzaoudzi","DZA","FMCZ","362"
"2002","east midlands","EMA","EGNX",""
"2002","edinburgh","EDI","EGPH","12236"
"2002","eindhoven","EIN","EHEH",""
"2002","emden","EME","EDWE",""
"2002","enontekio","ENF","EFET",""
"2002","erzincan","ERC","LTCD","0"
"2002","erzurum","ERZ","LTCE",""
"2002","esbjerg","EBJ","EKEB",""
"2002","exeter","EXT","EGTE",""
"2002","farnborough","FAB","EGLF","73"
"2002","faro","ZFA","CZFA",""
"2002","flores","FLW","LPFL",""
"2002","frankfurt-egelsbach","QEF","EDFE","1545"
"2002","frankfurt-hahn","HHN","EDFH",""
"2002","friedrichshafen","FDH","EDNY",""
"2002","fuerteventura","FUE","GCFV",""
"2002","galway","GWY","EICM",""
"2002","gaziantep","GZT","LTAJ",""
"2002","geneva","GVA","LSGG","133"
"2002","girona","GRO","LEGE",""
"2002","glasgow","GLA","EGPF","3499"
"2002","gloucestershire","GLO","EGBJ","7953"
"2002","graciosa","GRW","LPGR",""
"2002","gran canaria","LPA","GCLP",""
"2002","graz","\N","LIRM","102"
"2002","grenchen","\N","LSZG","11121"
"2002","guernsey","GCI","EGJB",""
"2002","halli","KEV","EFHA",""
"2002","halmstad","HAD","ESMT",""
"2002","hamburg","HAM","EDDH",""
"2002","hamburg-finkenwerder","XFW","EDHI","0"
"2002","hammerfest","HFT","ENHF",""
"2002","","GKA","AYGA",""
"2002","hanko","\N","EFHN",""
"2002","hannover","HAJ","EDDV","0"
"2002","harle","CRL","EBCI",""
"2002","hasvik","HAA","ENHK",""
"2002","hatay","HTY","LTDA",""
"2002","haverfordwest","\N","EGFE",""
"2002","hawarden","CEG","EGNR",""
"2002","heringsdorf","HDF","EDAH",""
"2002","hernesaari","HEN","EFHE",""
"2002","hierro","VDE","GCHI",""
"2002","hof-plauen","HOQ","EDQM",""
"2002","horta","HOR","LPHR","9"
"2002","humberside","HUY","EGNJ","93"
"2002","ibiza","IBZ","LEIB","17078"
"2002","immola","\N","EFIM",""
"2002","innsbruck","INN","LOWI","7646"
"2002","inverness","INV","EGPE",""
"2002","ireland west","NOC","EIKN",""
"2002","islay","ILY","EGPI",""
"2002","isle of man","IOM","EGNS","539"
"2002","ivalo","IVL","EFIV","86"
"2002","jan mayen","ZXB","ENJA",""
"2002","jerez","XRY","LEJR","2431"
"2002","jersey","JER","EGJJ","1049"
"2002","joensuu","JOE","EFJO","51"
"2002","juist","JUI","EDWJ",""
"2002","jyvaskyla","JYV","EFJY","1138"
"2002","kajaani","KAJ","EFKI","32"
"2002","kalamata","KLX","LGKL",""
"2002","kalmar","KLR","ESMQ","657"
"2002","kalymnos","JKL","LGKY",""
"2002","kapadokya","NAV","LTAZ",""
"2002","karlovy vary","KLV","LKKV","196"
"2002","karlstad","KSD","ESOK","1453"
"2002","karpathos","AOK","LGKP",""
"2002","karup","KRP","EKKA","237"
"2002","kassel-calden","KSF","EDVK",""
"2002","kastamonu","KFS","LTAL",""
"2002","kastelorizo","KZS","LGKJ",""
"2002","kauhava","KAU","EFKA",""
"2002","kautokeino","\N","ENKA",""
"2002","kayseri","ASR","LTAU",""
"2002","keflavik","KEF","BIKF",""
"2002","kemi-tornio","KEM","EFKE","26"
"2002","kerry","KIR","EIKY",""
"2002","kiel-holtenau","KEL","EDHK",""
"2002","kirkwall","KOI","EGPA",""
"2002","kiruna","KRN","ESNQ","42"
"2002","kjeller","\N","ENKJ",""
"2002","klagenfurt","KLU","LOWK","3083"
"2002","koblenz-winningen","ZNV","EDRK",""
"2002","kokkola-pietarsaari","KOK","EFKK","52"
"2002","konya","KYA","LTAN",""
"2002","kuopio","KUO","EFKU","104"
"2002","kuusamo","KAO","EFKS","56"
"2002","la palma","SPC","GCLA","2216"
"2002","laage","RLG","ETNL",""
"2002","lajes","TER","LPLA",""
"2002","lamezia terme","SUF","LICA",""
"2002","lampedusa","LMP","LICD",""
"2002","landshut","\N","EDML",""
"2002","langeoog","LGO","EDWL",""
"2002","lannion","LAI","LFRO","17"
"2002","lanzarote","ACE","GCRR","20684"
"2002","lappeenranta","LPP","EFLP","27"
"2002","le castellet","CTT","LFMQ",""
"2002","le mans-arnage","LME","LFRM",""
"2002","le puy-loudes","LPY","LFHP",""
"2002","leeds bradford","LBA","EGNM","1596"
"2002","leknes","LKN","ENLK","1"
"2002","lennart meri tallinn","TLL","EETN","17671"
"2002","leon","LBV","FOOL","2"
"2002","leros","LRS","LGLE",""
"2002","les eplatures","\N","LSGC","280"
"2002","lille-lesquin","LIL","LFQQ","3923"
"2002","linz","LNZ","LOWL","9246"
"2002","lisboa","NOV","FNHU","85107"
"2002","liverpool","LPL","EGGP","1586"
"2002","locarno","ZJI","LSZL","2"
"2002","london gatwick","LGW","EGKK","94126"
"2002","london heathrow","LHR","EGLL","345190"
"2002","london luton","LTN","EGGW","6538"
"2002","london stansted","STN","EGSS","32364"
"2002","lugano","LUG","LSZA","1291"
"2002","luxembourg","LUX","ELLX","48400"
"2002","lydd","LYX","EGMD",""
"2002","lyneham","LYE","EGDL",""
"2002","lyon-bron","LYN","LFLY",""
"2002","madeira","FNC","LPMA",""
"2002","malatya","MLX","LTAO",""
"2002","manchester","MAN","EGCC","70066"
"2002","manchester woodford","\N","EGCD",""
"2002","mandal","MDL","VYMD",""
